id,category,level,kana,phrase,phrase_en,answer,group,explanation
1716,セキュリティ大ピンチ,23,か,だれが操作したか　分からない,Nobody knew who performed the operation.,監査ログ,engineer,誰がいつ何を操作したかを後から追跡できないのは、操作の記録である「監査ログ」を残していなかったため。
1717,セキュリティ大ピンチ,36,せ,社内だから安全と　思い込んでいた,I assumed the internal network was safe.,ゼロトラスト,engineer,社内ネットワークだから安全だと無条件に信頼するのではなく、内外を問わずすべてのアクセスを都度検証すべきという考え方が「ゼロトラスト」。
1718,セキュリティ大ピンチ,43,あ,つうしんの異常に　誰も気付かなかった,Nobody noticed the suspicious traffic.,IDS,engineer,ネットワーク上の不審な通信を検知して知らせる仕組みが「IDS（侵入検知システム）」で、これが無いと異常に誰も気付けない。
1719,セキュリティ大ピンチ,46,あ,敵は見つけたのに　止められなかった,We detected the attack but couldn't stop it.,IPS,engineer,不正な通信を検知するだけでなく、その場で自動的に遮断・防御するのが「IPS（侵入防止システム）」。検知（IDS）だけでは攻撃を止められない。
1720,セキュリティ大ピンチ,44,え,取りつかれても　誰も気付かなかった,The endpoint was compromised without anyone noticing.,EDR,engineer,端末が既にマルウェアに侵入されていても気付けないのは、端末上の不審な挙動を検知・対応する「EDR」の仕組みが無かったため。
1721,セキュリティ大ピンチ,24,せ,長いこと更新を　していなかった,The server hadn't been updated for a long time.,セキュリティパッチ,engineer,ソフトウェアの更新を長期間放置すると、既知の弱点を塞ぐための「セキュリティパッチ」が当たらないまま、危険な状態が続いてしまう。
1722,セキュリティ大ピンチ,18,た,認証が　パスワードだけだった,Only a password protected the account.,多要素認証,engineer,パスワード1つだけに頼った認証は突破されやすく、パスワードに加えて別の要素（ワンタイムコード等）でも本人確認する「多要素認証」が求められる。
1723,セキュリティ大ピンチ,37,せ,ぬすまれたCookieで　ログインされた,Someone logged in using my stolen cookie.,セッションハイジャック,engineer,ログイン中のセッションを識別するCookieが盗まれると、そのCookieを使って本人になりすましてログインされてしまう。これが「セッションハイジャック」。
1724,セキュリティ大ピンチ,25,あ,ねだんより　個人情報を守れ,Personal data was stored without protection.,暗号化,engineer,個人情報のような大切なデータを守るために、値段以上に重視すべきなのがデータを読み取れない形に変換する「暗号化」。
1725,セキュリティ大ピンチ,19,て,残っていた初期設定で　入られた,Someone logged in with default credentials.,デフォルト認証情報,engineer,機器やソフトの初期設定のID・パスワード（「デフォルト認証情報」）を変更し忘れていると、誰でも知っている情報のまま侵入を許してしまう。
1726,セキュリティ大ピンチ,26,と,アクセスが急に　100万件来た,A million requests suddenly flooded the server.,DoS攻撃,engineer,大量のアクセスを一斉に送りつけてサービスを応答不能にするのが「DoS攻撃」。急激なアクセス増加はその兆候の一つ。
1727,セキュリティ大ピンチ,38,こ,秘密鍵を　メールで送ってしまった,I emailed a private key.,公開鍵暗号方式,engineer,「公開鍵暗号方式」では公開鍵は共有してよいが秘密鍵は本人だけが持つべきもので、メールで送ってしまうと暗号の安全性が根本から崩れてしまう。
1728,セキュリティ大ピンチ,39,せ,古い設定をコピーしたら　穴だらけだった,I copied an insecure server configuration.,セキュア設定,engineer,古い環境の設定をそのまま使い回すと、見直されていない不要なポートや権限が残ったままになりやすい。安全性を確保した状態に整えるのが「セキュア設定」。
1729,セキュリティ大ピンチ,31,し,へいきだろうで　本番公開した,I released it to production assuming it was safe.,脆弱性診断,engineer,「大丈夫だろう」で確認を省いて公開すると弱点を見落としやすい。事前にシステムの弱点を洗い出す「脆弱性診断」を行うことでこれを防げる。
1730,セキュリティ大ピンチ,20,さ,ほんとうに開いてよかった？　その添付ファイル,Should I really have opened that attachment?,サンドボックス,engineer,不審な添付ファイルは、実際の環境から隔離された安全な領域（「サンドボックス」）で開いて安全性を確認してから扱うべき。
1731,セキュリティ大ピンチ,70,え,まさか社内サーバが　外から操作された,The internal server was manipulated from outside.,SSRF,engineer,外部からの入力をきっかけに、サーバ自身に本来アクセスできないはずの内部システムへ通信させられてしまうのが「SSRF（サーバサイドリクエストフォージェリ）」。
1732,セキュリティ大ピンチ,80,え,見せるはずのない　サーバのファイルが見えた,Internal server files became visible.,XXE,engineer,XML文書の解析処理を悪用され、本来公開されるはずのないサーバ内のファイルまで読み取られてしまうのが「XXE（XML外部実体参照）」。
1733,セキュリティ大ピンチ,71,お,無害な入力のはずが　コマンドが動いた,A harmless input executed a command.,OSコマンドインジェクション,engineer,一見無害な入力欄から、OSのコマンドとして実行されてしまう文字列を送り込まれるのが「OSコマンドインジェクション」。
1734,セキュリティ大ピンチ,85,し,メンバーなのに　管理者になっていた,A normal user became an administrator.,JWT,engineer,JWT（JSON Web Token）はユーザーの権限情報を含めてやり取りする仕組みだが、検証が甘いとトークンの中身を書き換えられ、権限のないはずのメンバーが管理者として扱われてしまう。
1735,セキュリティ大ピンチ,65,お,もれたトークンで　勝手に操作された,A leaked token was used for unauthorized access.,OAuth,engineer,OAuthは外部サービスに権限を委任する仕組みだが、発行されたトークンが漏れると、そのトークンを使って本人になりすまし勝手に操作されてしまう。
1736,セキュリティ大ピンチ,55,に,やっぱり開発環境だからと　チェックを外した,I disabled authentication because it was only a development environment.,認証,engineer,開発環境だからと油断して本人確認の仕組み（「認証」）を無効にしたままにすると、誰でもアクセスできる状態になってしまう。
1737,セキュリティ大ピンチ,60,に,ユーザー画面だけで　権限チェックしていた,Authorization was checked only on the client side.,認可,engineer,画面表示（見た目）だけで機能を制限しても、実際の操作権限があるかどうかを判定する「認可」の仕組みがサーバー側に無ければ、裏から直接操作されて突破されてしまう。
1801,Webアプリ大ピンチ,10,き,更新したのに昨日の画面のままだった,The page still showed yesterday's version after deployment.,キャッシュ,engineer,ブラウザやサーバーが以前取得した内容を保存して使い回す「キャッシュ」が残っていると、実際には更新されていても古い画面がそのまま表示されてしまう。
1802,Webアプリ大ピンチ,15,せ,ログインしたのにすぐログアウトされた,I was logged out right after logging in.,セッション,engineer,ログイン状態を維持するための「セッション」の管理（有効期限や保存場所の設定等）に問題があると、ログインしてもすぐに状態が失われてログアウトされてしまう。
1803,Webアプリ大ピンチ,20,と,注文ボタンを連打したら二重登録された,Clicking the order button repeatedly created duplicate records.,トランザクション,engineer,一連の処理をひとまとまりとして扱い、途中で重複や不整合が起きないよう制御する仕組みが「トランザクション」。これが適切に効いていないと連打で二重登録が起きる。
1804,Webアプリ大ピンチ,16,く,これを消したらログインできるようになった,Deleting cookies fixed the login problem.,Cookie,engineer,ログイン状態や認証情報の一部はブラウザの「Cookie」に保存されており、古い・壊れたCookieが残っていると逆にログインを妨げてしまうことがある。
1805,Webアプリ大ピンチ,21,H,404しか返ってこない,Everything returned a 404 error.,HTTPステータスコード,engineer,「404」はリクエストされたページが見つからないことを表す「HTTPステータスコード」。処理の結果をこの数値で表現する仕組みがある。
1806,Webアプリ大ピンチ,30,り,POSTしたのに画面が別ページへ飛んだ,"After POST, I was sent to another page.",リダイレクト,engineer,処理を受け取ったサーバーが、別のURLへ改めてアクセスさせる仕組みが「リダイレクト」。POST処理後に別ページへ飛ぶのはこの仕組みによるもの。
1807,Webアプリ大ピンチ,31,ふ,画面遷移したら入力内容が消えなかった,The input remained after changing pages.,フォワード,engineer,サーバー内部で別の画面（JSP等）へそのまま処理を引き継ぐ「フォワード」では、リクエスト情報がそのまま維持されるため入力内容が保持される。
1808,Webアプリ大ピンチ,22,さ,画面は開くのにデータが表示されない,The page loads but no data appears.,Servlet,engineer,画面（見た目）は表示できても、リクエストを受けてデータを処理・用意する役目の「Servlet」側の実装や連携に不備があると、肝心のデータが表示されない。
1809,Webアプリ大ピンチ,32,J,コードを直したのに画面が変わらない,I edited a JSP but nothing changed.,JSP,engineer,画面の見た目を組み立てる「JSP」ファイルがビルド・デプロイに正しく反映されていないと、コードを直したはずでも画面が変わらないままになる。
1810,Webアプリ大ピンチ,36,E,HTMLの中にJavaだらけで読めない,The JSP is full of Java code and unreadable.,EL式,engineer,JSP内にJavaのコードを直接書き込む代わりに、`${}`のようなシンプルな記法で値を埋め込めるようにするのが「EL式（Expression Language）」。
1811,Webアプリ大ピンチ,37,J,同じ処理を何度もJSPに書いてしまった,I duplicated the same logic across JSPs.,JSTL,engineer,ループや条件分岐等の定型的な処理を、Javaコードを書かずにタグとして扱えるようにする「JSTL」を使えば、同じ処理をJSP内に重複して書かずに済む。
1812,Webアプリ大ピンチ,42,え,DBにはあるのに画面には表示されない,The data exists in the database but isn't shown.,MVC,engineer,データ（Model）・画面（View）・処理の橋渡し（Controller）を分けて設計する「MVC」の各層の連携が崩れていると、DBにデータがあっても画面まで正しく届かないことがある。
1813,Webアプリ大ピンチ,43,J,SQLは成功したのに画面が更新されない,The SQL succeeded but the screen didn't update.,JDBC,engineer,JavaからデータベースへSQLを実行するための仕組みが「JDBC」。SQL自体は成功していても、その結果を画面側へ正しく反映する処理に不備があると表示は更新されない。
1814,Webアプリ大ピンチ,23,S,コードを書き換えたらデータが入っていない,Changing one SQL query broke everything.,SQL,engineer,データベースへの問い合わせ・登録内容を指示する「SQL」文自体を書き換えた際に条件や内容を誤ると、意図したデータが登録されなくなる。
1815,Webアプリ大ピンチ,54,い,検索だけやたら遅い,Only searches are extremely slow.,インデックス,engineer,検索を高速化するための目印である「インデックス」が設定されていないと、データベースは該当データを探すために全件を確認することになり検索が遅くなる。
1816,Webアプリ大ピンチ,50,こ,接続数がいっぱいでDBにつながらない,The database refused more connections.,コネクションプール,engineer,データベースへの接続をあらかじめ用意して使い回す仕組みが「コネクションプール」。この上限を使い切ると新たな接続ができなくなる。
1817,Webアプリ大ピンチ,24,M,データベースが起動していなかった,The database server wasn't running.,MySQL,engineer,アプリケーションが使う「MySQL」等のデータベース自体が起動していないと、アプリからの接続はすべて失敗してしまう。
1818,Webアプリ大ピンチ,38,P,再起動したら直った,Restarting the server fixed it.,Payara,engineer,Javaのアプリケーションサーバーである「Payara」は、設定変更やメモリ状態の異常等で不調になることがあり、再起動によって内部状態がリセットされ直ることがある。
1819,Webアプリ大ピンチ,33,わ,デプロイしたのに反映されない,I deployed it but nothing changed.,WAR,engineer,Javaのウェブアプリケーションをまとめてパッケージ化したファイルが「WAR」ファイル。古いWARが残ったままだったり正しくデプロイされていないと、変更が反映されない。
1820,Webアプリ大ピンチ,44,G,依存ライブラリを追加したのに読み込まれない,The dependency wasn't picked up after adding it.,Gradle,engineer,依存関係の定義・ビルドを管理する「Gradle」の設定ファイルに追加が反映されていなかったり再ビルドしていないと、追加したはずのライブラリが読み込まれない。
1821,Webアプリ大ピンチ,45,い,昨日までビルドできたのに今日は失敗する,Yesterday's build worked but today's doesn't.,依存関係,engineer,ライブラリのバージョンが自動更新される等で「依存関係」が変わると、昨日まで動いていた組み合わせが崩れて突然ビルドできなくなることがある。
1822,Webアプリ大ピンチ,25,び,ソースは変えていないのに実行できない,"I changed nothing, but it no longer runs.",ビルド,engineer,ソースコード自体は変えていなくても、コンパイルやパッケージ化を行う「ビルド」の環境・設定側に問題があると実行できないことがある。
1823,Webアプリ大ピンチ,26,J,ボタンを押しても何も起きない,Clicking the button does nothing.,JavaScript,engineer,ブラウザ上でボタンのクリック等に応じて動作するのは「JavaScript」の役目で、これが読み込まれていない・エラーになっていると何も起きない。
1824,Webアプリ大ピンチ,34,D,要素が見つからないと言われた,The browser says the element can't be found.,DOM,engineer,HTML文書の構造をプログラムから操作できるようにしたものが「DOM」。指定した要素がまだ存在しない・IDが間違っている等でDOM上から見つからないとエラーになる。
1825,Webアプリ大ピンチ,17,し,画面レイアウトがぐちゃぐちゃになった,The page layout completely broke.,CSS,engineer,画面の見た目・レイアウトを指定する「CSS」が正しく読み込まれていない・記述が誤っていると、意図した見た目にならず崩れてしまう。
1826,Webアプリ大ピンチ,39,J,APIの返却結果が読めない,I can't parse the API response.,JSON,engineer,APIのやり取りでよく使われるデータ形式が「JSON」。形式が崩れていたり想定と違う構造だと、受け取った結果を正しく読み取れない。
1827,Webアプリ大ピンチ,40,A,画面はあるのにデータだけ取れない,The page loads but no data comes back.,AJAX,engineer,画面全体を再読み込みせずに裏側でサーバーと通信してデータだけ取得する仕組みが「AJAX」。この通信部分が失敗すると画面はあってもデータだけ表示されない。
1828,Webアプリ大ピンチ,46,ば,入力したのに保存できない,The form won't save my input.,バリデーション,engineer,入力内容が条件を満たしているか事前にチェックする「バリデーション」で弾かれると、正しく入力したつもりでも保存できないことがある。
1829,Webアプリ大ピンチ,47,れ,エラー画面しか出ない,Only an error page is displayed.,例外処理,engineer,想定外の事態が起きた際にどう振る舞うかを制御するのが「例外処理」。これが適切に行われていないと、詳細不明なエラー画面しか表示されなくなる。
1830,Webアプリ大ピンチ,27,ろ,何が起きたのか全然分からない,I have no idea what happened.,ログ,engineer,処理の過程や発生した問題を記録として残す「ログ」が無いと、後から何が起きたのかを追跡する手がかりが得られない。
1831,Webアプリ大ピンチ,48,す,エラーは出たけど原因が読めない,I see an error but can't identify the cause.,スタックトレース,engineer,エラーが発生するまでにどの処理を経由してきたかを順番に示すのが「スタックトレース」。これを読み解くことでエラーの発生箇所や原因を特定できる。
1832,Webアプリ大ピンチ,28,で,調べたら動いてしまう,The bug disappears during debugging.,デバッグ,engineer,処理を1つずつ確認しながら不具合の原因を調べる「デバッグ」の最中はタイミングや環境が変わるため、本番では再現する不具合が調べている間だけ再現しなくなることがある。
1833,Webアプリ大ピンチ,41,も,文字が全部「???」になった,All the text turned into question marks.,文字コード,engineer,文字をどのように数値へ変換するかを定めた規格が「文字コード」。送信側と受信側で扱う文字コードが一致していないと、正しく文字を表示できず「???」のような表示になる。
1834,Webアプリ大ピンチ,35,U,日本語だけ文字化けした,Only Japanese characters are garbled.,UTF-8,engineer,多言語の文字を扱える文字コードの代表が「UTF-8」。これに統一されていないと、英数字は表示できても日本語だけ文字化けすることがある。
1835,Webアプリ大ピンチ,29,G,最新コードを取ったら動かなくなった,Pulling the latest code broke everything.,Git,engineer,バージョン管理システムの「Git」で最新のコードを取り込んだ際、他の人の変更と自分の環境の差異が原因で動かなくなることがある。
1836,Webアプリ大ピンチ,51,ま,同じファイルを編集して取り込めない,I can't merge because we edited the same file.,マージコンフリクト,engineer,複数人が同じファイルの同じ箇所を編集していると、Gitがどちらを採用すべきか自動で判断できず「マージコンフリクト」が発生する。
1837,Webアプリ大ピンチ,52,C,ブラウザからだけAPIが呼べない,The API works elsewhere but not from the browser.,CORS,engineer,異なるオリジン（ドメイン等）間の通信を制限するブラウザの仕組みが「CORS」。サーバー側で許可設定がされていないと、ブラウザからのAPI呼び出しだけがブロックされる。
1838,Webアプリ大ピンチ,55,N,SQLを1件取得するたびにSQLが増えていく,One query turns into hundreds of queries.,N+1問題,engineer,一覧を1件取得するごとに関連データを取得する追加のSQLを都度発行してしまい、件数分のSQLが積み重なってしまうのが「N+1問題」。
1839,Webアプリ大ピンチ,53,ら,他の人が更新して保存できなかった,Someone else updated the record first.,楽観ロック,engineer,他の人が先に更新していないかをバージョン等で確認し、競合していれば保存を拒否する仕組みが「楽観ロック」。これにより古いデータでの上書きを防ぐ。
1840,Webアプリ大ピンチ,49,に,ログイン状態なのに403になった,I'm logged in but received a 403.,認可,engineer,ログイン（認証）はできていても、その操作を行う権限があるかを判定する「認可」で弾かれると、ログイン済みでも403（アクセス拒否）になる。
1901,Windows大ピンチ,10,C,コピーしたつもりが　できていなかった,I thought I copied it but it wasn't copied.,Ctrl+C,engineer,-
1902,Windows大ピンチ,11,V,貼り付けたいのに　右クリックできない,I want to paste but can't use the mouse.,Ctrl+V,engineer,-
1903,Windows大ピンチ,12,X,別の場所へ　移動したい,I want to move it somewhere else.,Ctrl+X,engineer,-
1904,Windows大ピンチ,13,Z,間違えて消してしまった,I accidentally deleted it.,Ctrl+Z,engineer,-
1905,Windows大ピンチ,18,Y,戻しすぎて　やっぱり元に戻したい,I undid too much.,Ctrl+Y,engineer,-
1906,Windows大ピンチ,14,A,全部まとめて選びたい,I want to select everything.,Ctrl+A,engineer,-
1907,Windows大ピンチ,19,F,探したい文字が　見つからない,I can't find the text I'm looking for.,Ctrl+F,engineer,-
1908,Windows大ピンチ,15,S,保存する前に　落ちそうだ,The application might crash before I save.,Ctrl+S,engineer,-
1909,Windows大ピンチ,20,P,印刷したい,I want to print this.,Ctrl+P,engineer,-
1910,Windows大ピンチ,24,T,新しいタブを　開きたい,I want to open a new tab.,Ctrl+T,engineer,-
1911,Windows大ピンチ,33,T,閉じたタブを　戻したい,I want to reopen the tab I just closed.,Ctrl+Shift+T,engineer,-
1912,Windows大ピンチ,21,R,更新したい,I want to refresh the page.,Ctrl+R,engineer,-
1913,Windows大ピンチ,25,T,隣のタブへ　移動したい,I want to move to the next tab.,Ctrl+Tab,engineer,-
1914,Windows大ピンチ,26,T,開きすぎて　目的の画面が見つからない,I have too many windows open.,Alt+Tab,engineer,-
1915,Windows大ピンチ,22,D,デスクトップを　一瞬だけ見たい,I need to see the desktop quickly.,Windows+D,engineer,-
1916,Windows大ピンチ,27,E,エクスプローラーを　開きたい,I need File Explorer.,Windows+E,engineer,-
1917,Windows大ピンチ,28,L,席を離れるので　すぐロックしたい,I'm leaving my desk and want to lock my PC.,Windows+L,engineer,-
1918,Windows大ピンチ,29,I,設定画面を　開きたい,I need to open Settings.,Windows+I,engineer,-
1919,Windows大ピンチ,30,S,アプリやファイルを　すぐ探したい,I need to search for an app or file.,Windows+S,engineer,-
1920,Windows大ピンチ,23,F,ファイル名を　変更したい,I want to rename a file.,F2,engineer,-
1921,Windows大ピンチ,16,F,画面を　更新したい,I want to refresh the screen.,F5,engineer,-
1922,Windows大ピンチ,17,F,ヘルプを　開きたい,I need help.,F1,engineer,-
1923,Windows大ピンチ,34,F,終了ボタンが　押せない,I need to close the current application.,Alt+F4,engineer,-
1924,Windows大ピンチ,38,E,固まったアプリを　調べたい,I need Task Manager.,Ctrl+Shift+Esc,engineer,-
1925,Windows大ピンチ,31,D,ログイン画面に　戻りたい,I need the Windows security screen.,Ctrl+Alt+Delete,engineer,-
1926,Windows大ピンチ,35,+,文字が小さすぎて　見えない,The text is too small to read.,Windows++,engineer,-
1927,Windows大ピンチ,36,-,画面が大きすぎて　見づらい,Everything is zoomed in too much.,Windows+-,engineer,-
1928,Windows大ピンチ,39,P,画面を　そのまま保存したい,I want to save a screenshot.,Windows+PrintScreen,engineer,-
1929,Windows大ピンチ,32,S,画面の一部だけ　切り取りたい,I only need part of the screen.,Windows+Shift+S,engineer,-
1930,Windows大ピンチ,37,.,絵文字を　入力したい,I want to insert an emoji.,Windows+.,engineer,-
1931,Windows大ピンチ,40,V,さっきコピーしたものを　もう一度使いたい,I need something I copied earlier.,Windows+V,engineer,-
1932,Windows大ピンチ,42,S,日本語入力に　切り替わらない,I can't switch the input language.,Alt+Shift,engineer,-
1933,Windows大ピンチ,43,`,かな入力に　なってしまった,I accidentally switched input modes.,Alt+`,engineer,-
1934,Windows大ピンチ,41,D,同じ操作を　何度も繰り返している,I'm repeating the same action over and over.,Ctrl+D,engineer,-
1935,Windows大ピンチ,44,F,右クリックメニューを　開きたい,I need the context menu without a mouse.,Shift+F10,engineer,-
2001,モダン開発大ピンチ,93,し,リリース直前に重大バグ発覚,A critical bug is discovered right before release.,シフトレフト,engineer,不具合は後ではなく、できるだけ開発の早い段階で見つけようという考え方。
2002,モダン開発大ピンチ,15,し,本番環境でしか障害が起きない,The failure only happens in production.,シフトライト,engineer,リリース後の利用状況や運用データを開発改善に活かす考え方。
2003,モダン開発大ピンチ,91,D,開発と運用が対立している,Development and operations are at odds.,DevOps,engineer,開発と運用の壁をなくし、素早く価値を届ける文化や手法。
2004,モダン開発大ピンチ,85,D,セキュリティチェックがリリース直前,The security check happens right before release.,DevSecOps,engineer,セキュリティを開発や運用の後付けではなく、最初から組み込む考え方。
2005,モダン開発大ピンチ,69,G,サーバー設定が誰にも分からない,Nobody understands the server configuration.,GitOps,engineer,Gitを唯一の正しい状態としてインフラやアプリを管理する運用手法。
2006,モダン開発大ピンチ,61,P,開発環境構築に丸1日かかる,Setting up a dev environment takes a full day.,Platform Engineering,engineer,開発者が開発に集中できる共通基盤を提供する取り組み。
2007,モダン開発大ピンチ,75,D,業務用語とコードの意味が噛み合わない,Business terms and code don't mean the same thing.,DDD,engineer,業務知識を中心にソフトウェアを設計する設計手法。
2008,モダン開発大ピンチ,31,T,テストのたびに手作業祭り,Every test run turns into manual busywork.,TDD,engineer,まずテストを書き、その後で実装する開発手法。
2009,モダン開発大ピンチ,57,B,ユーザーの期待と実装がずれる,What users expect and what's built don't match.,BDD,engineer,利用者の振る舞いを基準に仕様を表現しながら開発する手法。
2010,モダン開発大ピンチ,55,り,誰も触れないコード爆誕,Code nobody dares to touch is born.,リファクタリング,engineer,動作は変えずにコードの構造だけを改善する作業。
2011,モダン開発大ピンチ,95,C,マージのたびに動かなくなる,Every merge breaks the build.,CI,engineer,コード変更を頻繁に統合し、自動ビルドやテストを行う仕組み。
2012,モダン開発大ピンチ,71,C,リリース準備だけで数週間,Just preparing a release takes weeks.,Continuous Delivery,engineer,いつでもリリースできる状態を維持する継続的な開発手法。
2013,モダン開発大ピンチ,37,C,デプロイ担当待ちで開発停止,Development stalls waiting for someone to deploy.,Continuous Deployment,engineer,テストに合格した変更を人手を介さず本番へ反映する仕組み。
2014,モダン開発大ピンチ,47,ひ,品質チェックが人頼み,Quality checks depend entirely on people.,品質ゲート,engineer,一定の品質基準を満たさなければ先へ進めない仕組み。
2015,モダン開発大ピンチ,29,ふ,機能を試したいだけなのに再デプロイ,"You just want to try a feature, but must redeploy.",フィーチャーフラグ,engineer,デプロイせずに機能のオン・オフを切り替える仕組み。
2016,モダン開発大ピンチ,77,か,全ユーザーに一斉リリースして炎上,Releasing to all users at once causes a meltdown.,カナリアリリース,engineer,一部の利用者だけに新機能を公開して安全性を確認する手法。
2017,モダン開発大ピンチ,41,ぶ,本番切り替えに徹夜,Switching to production means an all-nighter.,ブルーグリーンデプロイ,engineer,新旧2つの環境を切り替えて安全にリリースする手法。
2018,モダン開発大ピンチ,89,と,半年ブランチ放置で地獄,A branch left untouched for six months becomes hell.,トランクベース開発,engineer,長期間ブランチを分けず、メインブランチへ頻繁に統合する開発手法。
2019,モダン開発大ピンチ,73,I,サーバー設定が職人技,Server configuration is a lost art known to one person.,IaC,engineer,サーバーやクラウド構成をコードとして管理する考え方。
2020,モダン開発大ピンチ,81,D,自分のPCだけ動く,It only works on my machine.,Docker,engineer,アプリケーションを実行環境ごとパッケージ化するコンテナ技術。
2021,モダン開発大ピンチ,33,K,コンテナが増えすぎて管理不能,Too many containers to manage.,Kubernetes,engineer,コンテナを自動配置・運用・拡張するオーケストレーション基盤。
2022,モダン開発大ピンチ,13,さ,サービス間通信が複雑怪奇,Communication between services is a tangled mess.,サービスメッシュ,engineer,サービス間通信を共通基盤で管理する仕組み。
2023,モダン開発大ピンチ,17,さ,サーバー管理だけで一日終了,A whole day gone just managing servers.,サーバーレス,engineer,サーバー管理を意識せずアプリケーションを実行する仕組み。
2024,モダン開発大ピンチ,67,ま,一つの障害で全システム停止,One failure takes down the entire system.,マイクロサービス,engineer,システムを小さな独立したサービスへ分割する設計。
2025,モダン開発大ピンチ,39,も,マイクロサービス化したら逆に複雑化,Going microservices made things more complex instead.,モジュラーモノリス,engineer,モノリスを保ちながら内部を疎結合なモジュールで構成する設計。
2026,モダン開発大ピンチ,21,く,フレームワーク依存が深すぎる,The code is too deeply tied to the framework.,クリーンアーキテクチャ,engineer,ビジネスロジックを外部技術から独立させる設計思想。
2027,モダン開発大ピンチ,11,C,読み取り処理が重すぎる,Read operations are too heavy.,CQRS,engineer,更新処理と参照処理を分離して設計するアーキテクチャ。
2028,モダン開発大ピンチ,49,E,過去データが復元できない,Past data can't be reconstructed.,Event Sourcing,engineer,状態ではなく発生したイベントを記録してシステムを管理する手法。
2029,モダン開発大ピンチ,97,O,障害原因が誰にも分からない,Nobody can tell what caused the failure.,Observability,engineer,システム内部の状態を外部から把握しやすくする考え方。
2030,モダン開発大ピンチ,25,O,ログ形式がバラバラ,Log formats are all over the place.,OpenTelemetry,engineer,ログ・メトリクス・トレースを共通仕様で収集する仕組み。
2031,モダン開発大ピンチ,19,S,品質を感覚で議論する,Quality gets debated based on gut feeling.,SLI,engineer,サービス品質を測るための具体的な指標。
2032,モダン開発大ピンチ,35,S,「速いサービス」の定義が曖昧,What counts as a 'fast service' is vague.,SLO,engineer,サービス品質について目標値を定めたもの。
2033,モダン開発大ピンチ,65,え,完璧を求めすぎて何も出せない,Chasing perfection means nothing ships.,エラーバジェット,engineer,許容できる障害や失敗の範囲を数値化した考え方。
2034,モダン開発大ピンチ,59,ぽ,障害の犯人探し大会,The incident turns into a witch hunt.,ポストモーテム,engineer,障害後に原因や改善策を振り返る活動。
2035,モダン開発大ピンチ,83,Z,社内ネットワークだから安心,It's assumed safe just because it's the internal network.,Zero Trust,engineer,社内外を問わず何も信用せず毎回検証するセキュリティモデル。
2036,モダン開発大ピンチ,63,S,脆弱ライブラリ混入,A vulnerable library sneaks in.,SBOM,engineer,ソフトウェアを構成する部品一覧をまとめた情報。
2037,モダン開発大ピンチ,45,P,セキュリティルールが口伝,Security rules are only passed down by word of mouth.,Policy as Code,engineer,ルールやポリシーをコードで管理・自動適用する手法。
2038,モダン開発大ピンチ,23,F,開発力を勘で評価している,Team performance is judged by gut feeling.,Four Keys,engineer,デリバリー性能を4つの指標で測定するフレームワーク。
2039,モダン開発大ピンチ,1,D,改善効果が見えない,You can't see whether improvements are working.,DORAメトリクス,engineer,開発組織の成果を測る代表的な4つの指標。
2040,モダン開発大ピンチ,53,S,コミット数だけで評価,People are evaluated by commit count alone.,SPACEフレームワーク,engineer,生産性を多面的に評価するためのフレームワーク。
2041,モダン開発大ピンチ,79,D,優秀な人ほど辞める,The best people are the ones who quit.,DevEx,engineer,開発者が快適に開発できる体験を重視する考え方。
2042,モダン開発大ピンチ,87,C,ベテランしか理解できない,Only veterans can understand it.,Cognitive Load,engineer,開発者が理解や作業に必要とする認知的な負荷。
2043,モダン開発大ピンチ,99,ぎ,短納期のツケで保守不能,The cost of a rushed deadline makes it unmaintainable.,技術的負債,engineer,将来の保守性を犠牲にして短期的な開発を優先した結果生じる問題。
2044,モダン開発大ピンチ,27,ご,チームごとに開発手順が違う,Every team follows a different process.,ゴールデンパス,engineer,開発者が迷わず利用できる推奨された標準的な開発手順。
2045,モダン開発大ピンチ,9,A,AIが指示待ち人間,The AI just waits around for instructions.,AIエージェント,engineer,人の指示だけでなく、自律的に判断しながら作業を進めるAI。
2046,モダン開発大ピンチ,51,C,AIが仕様を誤解する,The AI misunderstands the spec.,Context Engineering,engineer,AIが必要な情報を適切に利用できるよう文脈を設計する技術。
2047,モダン開発大ピンチ,3,M,AIごとに連携方法が違う,Every AI connects in a different way.,MCP,engineer,AIが外部ツールやデータと標準方式で連携するためのプロトコル。
2048,モダン開発大ピンチ,43,R,AIが古い知識で回答する,The AI answers with outdated knowledge.,RAG,engineer,外部知識を検索してからAIが回答を生成する手法。
2049,モダン開発大ピンチ,7,A,AIが単発作業しかできない,The AI can only handle one-off tasks.,Agentic Workflow,engineer,AIが複数の工程を自律的に計画・実行するワークフロー。
2050,モダン開発大ピンチ,5,A,なぜこの設計なのか誰も知らない,Nobody knows why the design is this way.,ADR,engineer,設計上の重要な意思決定とその理由を記録する文書。
2100,大ピンチ法則かるた,79,べ,ボタン連打でデータが二重登録,Mashing the button registers the data twice.,冪等性,engineer,呼び出す回数によらず、同じ結果になる操作の性質。
2101,大ピンチ法則かるた,60,ぽ,厳密すぎて外部サービスと連携不能,Being too strict breaks integration with external services.,ポステルの法則,engineer,送信するデータには厳格に、受け取るデータには寛容にせよという設計指針。
